id;test.phase;correct.ans;Faze;CasZadani;CasKliknuti;RotaceHrace;RotaceCile;JmenoCile;UhlovaVzdalenostCile;PovolenaVzdalenost;JmenoOrientacnihoBodu;rozmisteni.x;zapis.x;date.time.x;date.x;same.letters.x;Cas;HracRotaceY;HracRotaceX;AIRotaceY;CilArena1Uhel;CilArena2Uhel;CilAI1Uhel;CilAI2Uhel;klavesa;rozmisteni.y;zapis.y;date.time.y;date.y;PoziceHrace.x;PoziceHrace.y;PoziceHrace.z;PoziceAI.x;PoziceAI.y;PoziceAI.z;CilArena1Pozice.x;CilArena1Pozice.y;CilArena1Pozice.z;CilArena2Pozice.x;CilArena2Pozice.y;CilArena2Pozice.z;CilAI1Pozice.x;CilAI1Pozice.y;CilAI1Pozice.z;CilAI2Pozice.x;CilAI2Pozice.y;CilAI2Pozice.z;same.letters.y;angDistTravel;cumsumAngAbs;leftAng;cumsumLeftAng;rightAng;cumsumRightAng;distance1;distance2;diff.sec.closest;reactionTime;did.switch;whereTo;correctAnsQuant;AnsQuant
52;F5;CORRECT;98;2169.912;2171.04;302.8177;300.0686;CilArena1;2.7492;19.7081;Cil1-vlevo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2171.007;302.8177;2.250001;266.492;300.0686;59.93142;328.1875;5.108985;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-3.1; 1.2; 15.7;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-6.8; 1.4; 11.0;1.0; 1.4; 11.4;TRUE;0;64.0027;0;0;0;64.0027;61.2536;61.2536;22.6206;1.12800000000016;NOSWITCH;Arena;142;142
52;F5;CORRECT;99;2174.04;2174.968;60.0008;59.9314;CilArena2;0.0694;19.7081;Mezi-cily;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2174.961;60.00084;0.3750001;266.5892;300.0686;59.93142;302.7449;325.696;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-12.5; 1.2; 15.1;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-15.2; 1.4; 9.8;-7.8; 1.4; 11.4;TRUE;0;69.25024;0;4.62469999999999;0;64.62554;59.93142;59.9314;94.2354;0.927999999999884;NOSWITCH;Arena;142;142
52;F5;CORRECT;101;2181.827;2183.112;284.9425;278.4095;CilAI1;6.533;39.3213;AI Character;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2183.069;284.9425;15;219.3405;300.0686;59.93142;278.6904;304.1768;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-10.8; 1.2; 7.0;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-14.4; 1.4; 2.2;-5.7; 1.4; 3.9;TRUE;0;55.4566000000001;0;53.3709000000001;0;2.08570000000003;-23.7346;-57.8182;8.59310000000001;1.28499999999985;NOSWITCH;AI;142;142
52;F5;CORRECT;102;2186.112;2187.896;302.2539;300.0686;CilArena1;2.1853;19.7081;Mezi-cily;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2187.875;302.2539;354.875;192.917;300.0686;59.93142;247.5566;237.4559;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-14.1; 1.2; -3.5;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-18.5; 1.4; -7.6;-8.4; 1.4; -5.4;TRUE;0;152.99824;0;105.37217;0;47.62607;-59.9314;-59.9314;52.512;1.78400000000011;SWITCH;Arena;142;142
52;F5;CORRECT;103;2190.896;2193.458;204.0674;213.127;CilAI2;9.0596;32.1679;AI Character;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2193.43;204.0674;15;114.2333;300.0686;59.93142;233.4933;213.249;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-16.4; 1.2; -15.7;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-22.4; 1.4; -16.6;-10.4; 1.4; -15.9;TRUE;0;137.8798;0;94.7489;0;43.1309;-18.5723;-42.5584;20.3663;2.5619999999999;SWITCH;AI;142;142
52;F5;CORRECT;104;2196.459;2197.41;225.4444;219.0099;CilAI1;6.4345;29.8218;Ethan-vlevo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2197.384;225.4444;14.125;88.4273;300.0686;59.93142;219.1992;184.5207;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-7.3; 1.2; -15.7;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-13.2; 1.4; -16.2;-1.3; 1.4; -16.0;TRUE;0;31.1252;0;22.2479;0;8.87730000000002;-5.43539999999999;-19.8051;34.4892;0.951000000000022;NOSWITCH;AI;142;142
52;F5;CORRECT;105;2201.073;2202.384;193.4503;194.2704;CilAI1;0.8201;38.9555;Ethan-vlevo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2202.351;193.3249;15.00001;62.54684;300.0686;59.93142;194.4225;150.4451;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;2.3; 1.2; -13.6;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-3.7; 1.4; -14.3;8.2; 1.4; -14.5;TRUE;0.000700000000023238;94.9987;0;70.2444;0.000700000000023238;24.7543;-19.9022;-44.5446;42.1851;1.31100000000015;NOSWITCH;AI;142;142
52;F5;CORRECT;106;2205.384;2206.36;125.9353;126.1246;CilAI2;0.1894;30.7035;Ethan-vpravo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2206.355;125.9353;14.5;63.40164;300.0686;59.93142;155.1788;126.1246;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;10.8; 1.2; -9.4;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;4.9; 1.4; -10.6;16.3; 1.4; -11.9;TRUE;0;11.0003;0;3.125;0;7.87529999999998;28.9391;4.93959999999998;29.0541;0.976000000000113;NOSWITCH;AI;142;142
52;F5;CORRECT;108;2214.825;2216.32;121.7703;121.2321;CilAI2;0.5382;29.1678;AI Character;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2216.314;121.7703;12.75;245.1753;300.0686;59.93142;141.7998;121.2321;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;13.2; 1.2; -8.0;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;7.4; 1.4; -9.3;18.3; 1.4; -11.1;TRUE;-0.25;28.377;0.25;3.37479999999999;0;25.0022;10.4358;21.0892;19.4913;1.49500000000035;NOSWITCH;AI;142;142
52;F5;CORRECT;109;2219.32;2221.185;199.199;192.9416;CilAI1;6.2574;40.6363;Ethan-vlevo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2221.169;199.1988;14.75001;259.0576;300.0686;59.93142;192.9416;147.6302;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;2.8; 1.2; -12.6;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-3.1; 1.4; -13.6;8.7; 1.4; -13.7;TRUE;0.625699999999995;180.8766;0;110.2464;0.625699999999995;70.6302;-96.5817;-45.8734;45.3114;1.86499999999978;NOSWITCH;AI;142;142
52;F5;CORRECT;110;2224.184;2225;68.5009;59.9314;CilArena2;8.5695;19.7081;Mezi-cily;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2224.972;68.50089;352.25;262.7928;300.0686;59.93142;218.9477;180.6016;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-6.1; 1.2; -14.0;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-12.1; 1.4; -14.9;-0.2; 1.4; -14.6;TRUE;0;79.00015;0;5.24963;0;73.75052;59.93142;59.9314;103.5312;0.815999999999804;SWITCH;Arena;142;142
52;F5;CORRECT;111;2228.001;2228.857;74.9356;59.9314;CilArena2;15.0042;19.7081;Cil2-vpravo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2228.826;74.93557;350.5;356.3933;300.0686;59.93142;232.0417;202.2883;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-10.7; 1.2; -10.6;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-16.3; 1.4; -12.7;-4.8; 1.4; -11.6;TRUE;-0.249979999999994;46.24943;0.249979999999994;46.24943;0;0;-61.25358;-61.2536;112.3485;0.855999999999767;NOSWITCH;Arena;142;142
52;F5;CORRECT;113;2236.682;2238.385;50.5005;59.9314;CilArena2;9.4309;19.7081;Mezi-cily;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2238.335;50.50049;355.625;357.8569;300.0686;59.93142;291.0003;314.0554;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-13.3; 1.2; 11.5;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-16.2; 1.4; 6.2;-8.4; 1.4; 8.1;TRUE;0;50.7500900000001;0;0.12480000000005;0;50.62529;59.93142;59.9314;87.0142;1.70300000000043;SWITCH;Arena;142;142
52;F5;CORRECT;114;2241.386;2244.008;3.541;7.9085;CilAI2;4.3674;52.1179;AI Character;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2243.99;3.541022;15;97.42598;300.0686;59.93142;321.3831;7.625322;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-3.1; 1.2; 13.3;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-7.0; 1.4; 8.7;1.2; 1.4; 9.1;TRUE;0;80.770922;0;14.1239;0;66.647022;3.31470000000002;56.8906;37.7905;2.62199999999984;SWITCH;AI;142;142
52;F5;CORRECT;116;2251.144;2253.234;63.6263;59.9314;CilArena2;3.6949;19.7081;Mezi-cily;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2253.2;63.62631;356.5;167.3058;300.0686;59.93142;90.96754;97.54442;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;12.7; 1.2; 2.5;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;7.3; 1.4; -0.1;16.5; 1.4; -2.2;TRUE;0;67.1260699999999;0;1.74987999999999;0;65.37619;59.93142;59.9314;23.64634;2.09000000000015;SWITCH;Arena;142;142
52;F5;CORRECT;117;2256.234;2258.449;143.0704;138.4114;CilAI1;4.659;39.6416;Ethan-vlevo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2258.404;142.8204;15;167.25;300.0686;59.93142;138.1899;121.5137;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;15.4; 1.2; -9.6;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;9.5; 1.4; -10.7;20.6; 1.4; -12.6;TRUE;0;268.5042;0;2.24940000000001;0;266.2548;-146.92673;-100.4036;16.8977;2.21500000000015;SWITCH;AI;142;142
52;F5;CORRECT;118;2261.449;2262.792;61.6866;59.9314;CilArena2;1.7552;19.7081;Cil2-vpravo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2262.758;61.6866;353.875;242.7267;300.0686;59.93142;166.1812;135.7149;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;9.9; 1.2; -15.8;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;3.9; 1.4; -16.0;15.9; 1.4; -16.3;TRUE;-0.124989999999997;121.75022;0.124989999999997;90.62431;0;31.12591;-61.25358;-61.2536;72.2731;1.34299999999985;SWITCH;Arena;142;142
52;F5;CORRECT;119;2265.792;2266.857;295.0049;300.0686;CilArena1;5.0637;19.7081;Mezi-cily;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2266.813;295.6297;353.25;247.0298;300.0686;59.93142;193.2856;159.4803;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;1.3; 1.2; -20.1;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-4.6; 1.4; -19.6;7.3; 1.4; -19.6;TRUE;-1.12479999999999;76.1217;1.12479999999999;70.246;0;5.87569999999999;-59.9314;-59.9314;96.6556;1.06500000000005;NOSWITCH;Arena;142;142
52;F5;CORRECT;120;2269.857;2271.056;70.3788;59.9314;CilArena2;10.4474;19.7081;Mezi-cily;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2271.016;70.37878;355.75;296.4388;300.0686;59.93142;218.6339;185.1768;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-7.5; 1.2; -16.7;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-13.5; 1.4; -16.9;-1.5; 1.4; -16.8;TRUE;0.375100000000003;121.62504;0;25.62313;0.375100000000003;96.00191;59.93142;59.9314;104.3506;1.19900000000007;NOSWITCH;Arena;142;142
52;F5;CORRECT;121;2274.056;2275.584;300.4465;300.0686;CilArena1;0.3779;19.7081;Cil1-vlevo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2275.571;300.4465;350;352.7257;300.0686;59.93142;237.1461;212.2783;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-11.9; 1.2; -8.2;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-17.1; 1.4; -11.1;-6.0; 1.4; -9.5;TRUE;-0.124799999999993;92.6249;0.124799999999993;15.4967;0;77.1282;61.2536;61.2536;62.9225;1.52799999999979;NOSWITCH;Arena;142;142
52;F5;CORRECT;122;2278.584;2279.329;304.9441;300.0686;CilArena1;4.8755;19.7081;Cil1-vlevo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2279.325;304.9441;357;1.988914;300.0686;59.93142;256.9966;256.2677;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-12.8; 1.2; 0.6;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-16.8; 1.4; -3.9;-7.3; 1.4; -1.8;TRUE;0.125200000000007;66.1291;0;0;0.125200000000007;66.1291;61.2536;61.2536;43.072;0.745000000000346;NOSWITCH;Arena;142;142
52;F5;CORRECT;124;2286.329;2289.768;52.941;59.9314;CilArena2;6.9904;19.7081;Cil2-vpravo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2289.735;52.94102;350;233.3281;300.0686;59.93142;313.72;343.0278;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-8.1; 1.2; 15.8;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-11.3; 1.4; 10.8;-3.6; 1.4; 11.8;TRUE;0;364.49902;0;216.3715;0;148.12752;-61.25358;-61.2536;62.9228;3.43899999999985;NOSWITCH;Arena;142;142
52;F5;CORRECT;125;2292.769;2294.16;284.3667;281.9708;CilAI1;2.396;32.9598;AI Character;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2294.139;284.3667;13.75;173.8805;300.0686;59.93142;282.0954;300.9648;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-15.3; 1.2; 9.2;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-18.0; 1.4; 3.9;-10.2; 1.4; 6.1;TRUE;0;52.6016000000001;0;50.4760000000001;0;2.12560000000002;-19.3351;-50.7463;13.3059;1.39100000000008;SWITCH;AI;142;142
52;F5;CORRECT;126;2297.16;2298.824;62.1317;59.9314;CilArena2;2.2003;19.7081;Mezi-cily;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2298.794;62.88163;350;165.1687;300.0686;59.93142;251.4661;243.3723;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-12.9; 1.2; -1.5;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-17.1; 1.4; -5.7;-7.3; 1.4; -3.7;TRUE;-0.374989999999997;162.12481;0.374989999999997;49.6215900000001;0;112.50322;59.93142;59.9314;119.8628;1.66400000000021;SWITCH;Arena;142;142
52;F5;CORRECT;127;2301.824;2302.552;237.6778;232.1033;CilAI1;5.5745;33.0097;AI Character;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2302.549;237.6778;10.375;130.8607;300.0686;59.93142;232.1033;197.1673;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-9.0; 1.2; -8.9;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-14.5; 1.4; -11.3;-3.2; 1.4; -10.3;TRUE;-1.37470000000002;118.4289;1.37470000000002;71.8017;0;46.6272;-11.6508;-30.749;34.936;0.728000000000065;SWITCH;AI;142;142
52;F5;CORRECT;128;2305.552;2307.217;151.0196;155.8018;CilAI2;4.7822;37.0429;AI Character;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2307.202;151.0196;15.00001;105.9011;300.0686;59.93142;200.7052;155.93;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;0.5; 1.2; -13.6;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-5.4; 1.4; -14.4;6.4; 1.4; -14.4;TRUE;0;299.8359;0;186.8338;0;113.0021;-28.1366;-69.0495;44.9034;1.66499999999996;NOSWITCH;AI;142;142
52;F5;CORRECT;129;2310.219;2311.042;178.9425;169.7678;CilAI1;9.1747;46.0662;Ethan-vlevo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2311.006;177.0674;15;45.15658;300.0686;59.93142;170.1512;131.9418;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;7.9; 1.2; -10.2;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;2.0; 1.4; -11.3;13.5; 1.4; -12.1;TRUE;0.500100000000003;62.7478;0;62.2477;0.500100000000003;0.500100000000003;-38.5946;-69.0472;37.826;0.822999999999865;NOSWITCH;AI;142;142
52;F5;CORRECT;130;2314.043;2314.601;113.047;113.6388;CilAI2;0.5918;32.8526;AI Character;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2314.559;113.047;15;16.91478;300.0686;59.93142;129.7756;113.8258;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;12.4; 1.2; -3.6;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;6.7; 1.4; -5.6;17.0; 1.4; -7.5;TRUE;0;31.9086;0;30.2832;0;1.62539999999998;-10.109;-28.066;16.1368;0.557999999999993;NOSWITCH;AI;142;142
52;F5;CORRECT;131;2317.601;2318.441;52.7503;59.9314;CilArena2;7.1812;19.7081;Mezi-cily;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2318.414;52.75027;359.75;340.235;300.0686;59.93142;72.76937;89.34606;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;11.9; 1.2; 5.0;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;6.7; 1.4; 2.1;15.5; 1.4; 0.2;TRUE;0.25;52.75027;0;0;0.25;52.75027;59.93142;59.9314;12.83787;0.839999999999691;SWITCH;Arena;142;142
52;F5;CORRECT;132;2321.441;2323.769;8.9506;17.0033;CilAI1;8.0527;44.2176;Ethan-vlevo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2323.718;5.075527;15;12.4074;300.0686;59.93142;17.42316;47.3294;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;8.1; 1.2; 15.5;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;3.6; 1.4; 11.5;11.3; 1.4; 10.4;TRUE;3.50000800000001;404.503967;0;139.12172;3.50000800000001;265.382247;-166.68061;138.1883;30.3261;2.32799999999997;SWITCH;AI;142;142
52;F5;CORRECT;133;2326.769;2327.657;56.6862;59.9314;CilArena2;3.2453;19.7081;Cil2-vpravo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2327.622;56.68615;353.75;161.3645;300.0686;59.93142;46.25449;74.86344;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;10.7; 1.2; 8.7;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;5.7; 1.4; 5.4;14.1; 1.4; 3.8;TRUE;-0.374979999999994;64.49893;0.374979999999994;64.49889;0;4.00000000126965e-05;-61.25358;-61.2536;7.18641000000001;0.888000000000375;SWITCH;Arena;142;142
52;F5;CORRECT;135;2334.539;2336.425;57.629;59.9314;CilArena2;2.3024;19.7081;Mezi-cily;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2336.381;57.62902;353.875;212.3726;300.0686;59.93142;164.8447;129.9537;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;8.9; 1.2; -10.1;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;3.1; 1.4; -11.3;14.6; 1.4; -12.2;TRUE;0.500029999999981;208.874594;0;75.622787;0.500029999999981;133.251807;59.93142;59.9314;70.0223;1.88599999999997;SWITCH;Arena;142;142
52;F5;CORRECT;136;2339.426;2340.305;202.1964;186.4275;CilAI1;15.7689;33.5234;Ethan-vlevo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2340.285;202.1964;14.625;211.4717;300.0686;59.93142;186.3569;150.7814;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;4.0; 1.2; -18.0;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-2.0; 1.4; -17.9;10.0; 1.4; -17.9;TRUE;0;78.6236;0;57.6211;0;21.0025;-73.4873;-52.3875;35.6461;0.878999999999905;SWITCH;AI;142;142
52;F5;CORRECT;137;2343.305;2344.185;61.5613;59.9314;CilArena2;1.6299;19.7081;Cil2-vpravo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2344.138;61.56125;357.75;322.7748;300.0686;59.93142;200.0248;165.7567;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-1.1; 1.2; -19.8;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-7.0; 1.4; -19.3;4.9; 1.4; -19.4;TRUE;-0.125;81.12435;0.125;70.37405;0;10.7503;-61.25358;-61.2536;102.5655;0.880000000000109;SWITCH;Arena;142;142
52;F5;CORRECT;138;2347.186;2348.081;216.0685;222.491;CilAI1;6.4225;32.6924;Ethan-vlevo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2348.042;216.0685;13.875;323.1545;300.0686;59.93142;222.2735;183.2395;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-6.7; 1.2; -12.5;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-12.5; 1.4; -13.8;-0.8; 1.4; -13.3;TRUE;0;23.2467;0;22.9966;0;0.250100000000003;-38.484;-16.324;26.4065;0.894999999999982;SWITCH;AI;142;142
52;F5;CORRECT;139;2351.081;2352.169;52.3107;59.9314;CilArena2;7.6207;19.7081;Cil2-vpravo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2352.146;51.93567;355.875;328.2317;300.0686;59.93142;244.1352;226.1351;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-12.4; 1.2; -4.6;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-17.1; 1.4; -8.3;-6.7; 1.4; -6.4;TRUE;1.00004000000001;71.74941;0;70.49937;1.00004000000001;1.25004000000001;-61.25358;-61.2536;104.6214;1.08799999999974;SWITCH;Arena;142;142
52;F5;CORRECT;140;2355.169;2355.96;63.0606;59.9314;CilArena2;3.1292;19.7081;Cil2-vpravo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2355.949;63.06064;357.5;328.1608;300.0686;59.93142;264.0294;273.1948;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-17.2; 1.2; 3.1;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-20.2; 1.4; -2.1;-11.7; 1.4; 0.7;TRUE;0.875049999999987;87.6249;0;72.87463;0.875049999999987;14.75027;-61.25358;-61.2536;119.8628;0.791000000000167;NOSWITCH;Arena;142;142
52;F5;CORRECT;141;2358.961;2359.841;55.5614;59.9314;CilArena2;4.3701;19.7081;Cil2-vpravo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2359.803;55.56135;354.25;146.6658;300.0686;59.93142;255.3598;255.6336;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-15.1; 1.2; -0.2;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-18.9; 1.4; -4.9;-9.5; 1.4; -2.4;TRUE;0;65.62365;0;65.62365;0;0;-61.25358;-61.2536;111.1227;0.880000000000109;NOSWITCH;Arena;142;142
52;F5;CORRECT;142;2362.842;2364.144;57.6862;59.9314;CilArena2;2.2452;19.7081;Cil2-vpravo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2364.109;57.68616;353.875;131.0175;300.0686;59.93142;233.4213;199.974;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;-9.4; 1.2; -8.5;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-14.9; 1.4; -11.1;-3.6; 1.4; -9.9;TRUE;-0.25;78.99952;0.25;71.24918;0;7.75033999999999;-61.25358;-61.2536;115.3724;1.30199999999968;NOSWITCH;Arena;142;142
52;F5;CORRECT;143;2367.144;2369.816;304.4491;300.0686;CilArena1;4.3805;19.7081;Cil1-vlevo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2369.813;304.4491;359.625;90.31838;300.0686;59.93142;195.1674;149.7464;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;2.2; 1.2; -12.9;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-3.7; 1.4; -13.8;8.1; 1.4; -13.9;TRUE;-1.37479999999999;205.1243;1.37479999999999;69.7451;0;135.3792;61.2536;61.2536;104.9012;2.67200000000003;NOSWITCH;Arena;142;142
52;F5;CORRECT;144;2372.817;2374.889;59.6289;59.9314;CilArena2;0.3026;19.7081;Mezi-cily;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2374.868;59.62888;350;29.46405;300.0686;59.93142;147.0993;121.0029;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;11.1; 1.2; -6.6;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;5.3; 1.4; -8.2;16.2; 1.4; -9.7;TRUE;0;182.87344;0;61.62228;0;121.25116;59.93142;59.9314;61.0714;2.07200000000012;NOSWITCH;Arena;142;142
52;F5;CORRECT;145;2377.89;2378.72;290.5667;300.0686;CilArena1;9.5018;19.7081;Cil1-vlevo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2378.672;290.5667;356.75;23.34066;300.0686;59.93142;95.12412;100.0506;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;14.8; 1.2; 1.6;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;9.3; 1.4; -0.8;18.4; 1.4; -3.3;TRUE;0;57.2506999999999;0;2.74949999999995;0;54.5012;61.2536;61.2536;119.86292;0.829999999999927;NOSWITCH;Arena;142;142
52;F5;CORRECT;147;2386.505;2387.361;297.9429;300.0686;CilArena1;2.1257;19.7081;Cil1-vlevo;4231-1342;TEST;14-26-38;31-10-2014;TRUE;2387.331;298.4427;350;292.6782;300.0686;59.93142;357.1151;45.84137;;4231-1342;LOG;14-26-38;31-10-2014;0.0; 3.7; 0.0;4.0; 1.2; 12.3;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-0.4; 1.4; 8.2;7.9; 1.4; 7.7;TRUE;-0.249799999999993;61.3767;0.249799999999993;0.874500000000012;0;60.5022;61.2536;61.2536;57.0465;0.855999999999767;NOSWITCH;Arena;142;142
